time_yr	Mantle_T	Surf_T	PO2	Patm
18808.276209551997	2436.848120747256	2418.3621248744917	6.09359620405925e-13	13663561.026690962
18808.32159084397	2436.8476126585347	2418.3684364312007	6.09359620405925e-13	13663580.773483139
18808.446452701977	2436.84621582132	2418.3830129643525	6.09359620405925e-13	13663635.059489936
18808.57131455998	2436.84482040838	2418.3940311712595	6.09359620405925e-13	13663689.28775559
18808.696176417987	2436.8434261295706	2418.402221938037	6.09359620405925e-13	13663743.470028924
18809.01867393715	2436.839828699237	2418.4140286704674	6.09359620405925e-13	13663883.26126099
18809.341171456315	2436.8362343763874	2418.418178428119	6.09359620405925e-13	13664022.926207524
18809.663668975478	2436.8326415458737	2418.418728672929	6.09359620405925e-13	13664162.530270515
18809.986166494644	2436.829049527156	2418.4173881831844	6.09359620405925e-13	13664302.10100747
18810.35497968203	2436.8249422477666	2418.4145069157626	6.09359620405925e-13	13664461.691052156
18810.72379286942	2436.820835366374	2418.410820406173	6.09359620405925e-13	13664621.264386725
18811.092606056805	2436.816728714464	2418.4067521599386	6.09359620405925e-13	13664780.827833993
18811.86401500028	2436.8081397771584	2418.3978082560325	6.09359620405925e-13	13665114.547023937
18812.635423943753	2436.7995512313014	2418.388739332166	6.09359620405925e-13	13665448.247758167
18815.10257964095	2436.7720860943587	2418.359612822491	6.09359620405925e-13	13666515.359077029
18817.569735338144	2436.7446243732625	2418.330473313034	6.09359620405925e-13	13667582.305484505
18823.892818210545	2436.6742567580754	2418.2558034022336	6.09359620405925e-13	13670316.094036775
18830.215901082942	2436.603911034144	2418.181149374131	6.09359620405925e-13	13673048.821321031
18836.53898395534	2436.533587796579	2418.1065127806705	6.09359620405925e-13	13675780.462131355
18851.596967691567	2436.3662086814775	2417.928837448876	6.09359620405925e-13	13682281.287118012
18866.65495142779	2436.1989585793285	2417.7512577290645	6.09359620405925e-13	13688775.879496455
18881.712935164018	2436.0318371796557	2417.573773203894	6.09359620405925e-13	13695264.245743118
18896.77091890024	2435.864843942923	2417.3963833060666	6.09359620405925e-13	13701746.401868759
18936.365260875595	2435.42635214002	2416.9303931067298	6.09359620405925e-13	13718761.347985512
18975.959602850948	2434.9887401117503	2416.465048319508	6.09359620405925e-13	13735733.461675223
18991.88878956534	2434.812931787107	2416.278016347274	9.140394306088877e-13	13742549.43824932
19007.81797627973	2434.6372650161697	2416.0910876173784	9.140394306088877e-13	13749358.491355177
19011.05337726652	2434.601602347505	2416.05313282538	9.140394306088877e-13	13750740.64270282
19012.438609901732	2434.586335203766	2416.0368838273853	9.140394306088877e-13	13751332.321738282
19013.0736204811	2434.579336882115	2416.0294353122845	9.140394306088877e-13	13751603.538442582
19013.17907614439	2434.5781746985494	2416.028198359547	9.140394306088877e-13	13751648.57810419
19013.230271514338	2434.5776077154383	2416.0342236000133	9.140394306088877e-13	13748517.270026274
19013.26756421183	2434.5771930943506	2416.0424305088723	9.140394306088877e-13	13748533.391249945
19013.304856909323	2434.576778298841	2416.051026662754	9.140394306088877e-13	13748549.519541167
19013.34214960682	2434.576363824646	2416.0588282492363	9.140394306088877e-13	13748565.634802766
19013.37944230431	2434.575949700579	2416.065769495808	9.140394306088877e-13	13748581.735866131
19013.494224302784	2434.574676268807	2416.084178318537	9.140394306088877e-13	13748631.244646868
19013.609006301256	2434.5734045209624	2416.098407122981	9.140394306088877e-13	13748680.685117034
19013.72378829973	2434.5721340690625	2416.1094178229146	9.140394306088877e-13	13748730.073002137
19013.90460635686	2434.5701347504814	2416.121690253666	9.140394306088877e-13	13748807.791533934
19014.08542441399	2434.568137206879	2416.129574009069	9.140394306088877e-13	13748885.437975895
19014.26624247112	2434.566140883955	2416.1344547412027	9.140394306088877e-13	13748963.034792924
19014.447060528248	2434.5641454185925	2416.137239903263	9.140394306088877e-13	13749040.59670228
19014.743988497958	2434.56086987015	2416.1387200186	9.140394306088877e-13	13749167.911817022
19015.040916467668	2434.55759525094	2416.1380027505693	9.140394306088877e-13	13749295.188862648
19015.337844437377	2434.554321151453	2416.1361104120497	9.140394306088877e-13	13749422.444436109
19015.634772407087	2434.55104737141	2416.133543056148	9.140394306088877e-13	13749549.68665478
19016.14605906863	2434.5454106045217	2416.128347522728	9.140394306088877e-13	13749768.7695714
19016.657345730175	2434.53977420236	2416.122605086998	9.140394306088877e-13	13749987.836495675
19017.16863239172	2434.534138021405	2416.1166741223246	9.140394306088877e-13	13750206.893243942
19018.667397156518	2434.5176176449727	2416.099146399592	9.140394306088877e-13	13750848.96739665
19020.166161921316	2434.501098526453	2416.0815969950554	9.140394306088877e-13	13751490.98015996
19024.312506765546	2434.455404114273	2416.033049932774	9.140394306088877e-13	13753266.822458073
19028.458851609776	2434.4097189449867	2415.9845080128075	9.140394306088877e-13	13755042.210652987
19032.605196454006	2434.3640432426287	2415.9359753577255	9.140394306088877e-13	13756817.135294553
19045.075927004356	2434.2267245722915	2415.7900475018196	9.140394306088877e-13	13762152.659771077
19057.54665755471	2434.089492205371	2415.644182844003	9.140394306088877e-13	13767483.958586464
19070.01738810506	2433.952346071946	2415.4983813532235	9.140394306088877e-13	13772811.03114004
19108.117914677816	2433.5338705171957	2415.053319305118	9.140394306088877e-13	13789060.124359662
19146.218441250574	2433.1161951288786	2414.6088411535047	9.140394306088877e-13	13805269.83488333
19184.31896782333	2432.699316210235	2414.1649416622236	9.140394306088877e-13	13821440.218358241
19199.587078482436	2432.5324820737596	2413.9872180377533	9.140394306088877e-13	13827909.188316211
19214.855189141545	2432.3657750097846	2413.8095861707006	9.140394306088877e-13	13834371.855569204
19217.945812410235	2432.33204503917	2413.7736404569564	9.140394306088877e-13	13835679.284068553
19219.268367403667	2432.3176127287647	2413.758259530796	9.140394306088877e-13	13836238.68656232
19220.5909223971	2432.303181369678	2413.742879289952	9.140394306088877e-13	13836798.04179436
19220.678282535577	2432.3022281531826	2413.741863386596	9.140394306088877e-13	13836834.987819303
19220.72612213107	2432.30170354235	2413.747519944602	9.140394306088877e-13	13833960.175323967
19220.773961726558	2432.301177001699	2413.757736207733	9.140394306088877e-13	13833980.652350916
19220.82180132205	2432.3006501428695	2413.768668240798	9.140394306088877e-13	13834001.142280696
19220.86964091754	2432.300123786258	2413.778364667302	9.140394306088877e-13	13834021.611827265
19220.920259429033	2432.299567447615	2413.7871750659983	9.140394306088877e-13	13834043.246342037
19220.970877940523	2432.2990115441753	2413.794916792102	9.140394306088877e-13	13834064.86319058
